COU,SEX,IND,TIME_FORMAT,UNIT,POWERCODE,obsTime,obsValue
HUN,TOTAL,FAM11D,P1Y,PC,0,2013,0.6
HUN,TOTAL,FAM11D,P1Y,PC,0,2014,0.6
HUN,TOTAL,FAM11D,P1Y,PC,0,2015,0.6
USA,TOTAL,FAM4B,P1Y,_1000,0,2004,3.7
USA,TOTAL,FAM4B,P1Y,_1000,0,2005,3.6
USA,TOTAL,FAM4B,P1Y,_1000,0,2006,3.7
USA,TOTAL,FAM4B,P1Y,_1000,0,2007,3.6
USA,TOTAL,FAM4B,P1Y,_1000,0,2008,3.5
USA,TOTAL,FAM4B,P1Y,_1000,0,2009,3.5
USA,TOTAL,FAM4B,P1Y,_1000,0,2010,3.6
USA,TOTAL,FAM4B,P1Y,_1000,0,2011,3.6
USA,TOTAL,FAM4B,P1Y,_1000,0,2012,3.4
USA,TOTAL,FAM4B,P1Y,_1000,0,2013,3.3
USA,TOTAL,FAM4B,P1Y,_1000,0,2014,3.2
USA,TOTAL,FAM4B,P1Y,_1000,0,2015,3.1
USA,TOTAL,FAM4B,P1Y,_1000,0,2016,3
USA,TOTAL,FAM4B,P1Y,_1000,0,2017,2.9
ITA,TOTAL,FAM6B,P1Y,PC_PNT,0,2004,32.9
ITA,TOTAL,FAM6B,P1Y,PC_PNT,0,2005,32.9
ITA,TOTAL,FAM6B,P1Y,PC_PNT,0,2006,32.7
ITA,TOTAL,FAM6B,P1Y,PC_PNT,0,2007,32.8
ITA,TOTAL,FAM6B,P1Y,PC_PNT,0,2008,31.8
ITA,TOTAL,FAM6B,P1Y,PC_PNT,0,2009,30.5
ITA,TOTAL,FAM6B,P1Y,PC_PNT,0,2010,29.7
ITA,TOTAL,FAM6B,P1Y,PC_PNT,0,2011,28.8
ITA,TOTAL,FAM6B,P1Y,PC_PNT,0,2012,27.1
ITA,TOTAL,FAM6B,P1Y,PC_PNT,0,2013,25.9
ITA,TOTAL,FAM6B,P1Y,PC_PNT,0,2014,25.7
ITA,TOTAL,FAM6B,P1Y,PC_PNT,0,2015,26.2
ITA,TOTAL,FAM6B,P1Y,PC_PNT,0,2016,26.4
ITA,TOTAL,FAM6B,P1Y,PC_PNT,0,2017,26.4
ITA,TOTAL,FAM6B,P1Y,PC_PNT,0,2018,26.5
GRC,TOTAL,FAM8A,P1Y,PC,0,2004,55.2
GRC,TOTAL,FAM8A,P1Y,PC,0,2005,56.2
GRC,TOTAL,FAM8A,P1Y,PC,0,2006,57.7
GRC,TOTAL,FAM8A,P1Y,PC,0,2007,57.3
GRC,TOTAL,FAM8A,P1Y,PC,0,2008,57.6
GRC,TOTAL,FAM8A,P1Y,PC,0,2009,57.9
GRC,TOTAL,FAM8A,P1Y,PC,0,2010,58
GRC,TOTAL,FAM8A,P1Y,PC,0,2011,56
GRC,TOTAL,FAM8A,P1Y,PC,0,2012,52.9
GRC,TOTAL,FAM8A,P1Y,PC,0,2013,51
GRC,TOTAL,FAM8A,P1Y,PC,0,2014,52.2
BEL,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2004,3.9
BEL,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2005,3.7
BEL,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2006,4
BEL,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2007,3.9
BEL,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2008,3.8
BEL,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2009,3.5
BEL,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2010,3.6
BEL,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2011,3.4
BEL,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2012,3.8
BEL,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2013,3.5
BEL,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2014,3.4
BEL,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2015,3.3
BEL,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2016,3.2
BEL,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2017,3.6
BEL,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2018,3.8
NZL,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2004,3.4
NZL,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2005,3.1
NZL,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2006,2.7
NZL,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2007,2.5
NZL,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2008,2.9
NZL,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2009,3.1
NZL,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2010,3.6
NZL,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2011,3.2
NZL,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2012,3.1
NZL,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2013,3.3
NZL,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2014,4.1
NZL,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2015,2.8
NZL,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2016,2.8
CAN,TOTAL,FAM6A,P1Y,PC_PNT,0,2004,8.2
CAN,TOTAL,FAM6A,P1Y,PC_PNT,0,2005,8.4
CAN,TOTAL,FAM6A,P1Y,PC_PNT,0,2006,7.8
CAN,TOTAL,FAM6A,P1Y,PC_PNT,0,2007,7.1
CAN,TOTAL,FAM6A,P1Y,PC_PNT,0,2008,7.1
CAN,TOTAL,FAM6A,P1Y,PC_PNT,0,2009,4.8
CAN,TOTAL,FAM6A,P1Y,PC_PNT,0,2010,5.3
CAN,TOTAL,FAM6A,P1Y,PC_PNT,0,2011,6
CAN,TOTAL,FAM6A,P1Y,PC_PNT,0,2012,5.7
CAN,TOTAL,FAM6A,P1Y,PC_PNT,0,2013,5.5
CAN,TOTAL,FAM6A,P1Y,PC_PNT,0,2014,5.8
CAN,TOTAL,FAM6A,P1Y,PC_PNT,0,2015,6.1
CAN,TOTAL,FAM6A,P1Y,PC_PNT,0,2016,5.7
CAN,TOTAL,FAM6A,P1Y,PC_PNT,0,2017,5.7
CAN,TOTAL,FAM6A,P1Y,PC_PNT,0,2018,5.7
DEU,TOTAL,FAM14,P1Y,PC,0,2005,87.6
DEU,TOTAL,FAM14,P1Y,PC,0,2010,94.2
DEU,TOTAL,FAM14,P1Y,PC,0,2011,96.6
DEU,TOTAL,FAM14,P1Y,PC,0,2012,95.5
DEU,TOTAL,FAM14,P1Y,PC,0,2013,95.8
DEU,TOTAL,FAM14,P1Y,PC,0,2014,95.8
DEU,TOTAL,FAM14,P1Y,PC,0,2015,96
DEU,TOTAL,FAM14,P1Y,PC,0,2016,94.9
DEU,TOTAL,FAM14,P1Y,PC,0,2017,94.6
LTU,TOTAL,FAM15A,P1Y,PC,0,2005,-24
LTU,TOTAL,FAM15A,P1Y,PC,0,2006,-19.3
LTU,TOTAL,FAM15A,P1Y,PC,0,2007,-16.3
LTU,TOTAL,FAM15A,P1Y,PC,0,2008,-13.2
LTU,TOTAL,FAM15A,P1Y,PC,0,2009,-19.6
LTU,TOTAL,FAM15A,P1Y,PC,0,2010,2.5
LTU,TOTAL,FAM15A,P1Y,PC,0,2011,2.4
LTU,TOTAL,FAM15A,P1Y,PC,0,2012,-15.2
LTU,TOTAL,FAM15A,P1Y,PC,0,2013,-14.1
LTU,TOTAL,FAM15A,P1Y,PC,0,2014,-17.9
CZE,TOTAL,FAM5C,P1Y,PC,0,2005,1.5
CZE,TOTAL,FAM5C,P1Y,PC,0,2006,1
CZE,TOTAL,FAM5C,P1Y,PC,0,2007,0.5
CZE,TOTAL,FAM5C,P1Y,PC,0,2008,0.7
CZE,TOTAL,FAM5C,P1Y,PC,0,2009,0.5
CZE,TOTAL,FAM5C,P1Y,PC,0,2010,0.3
CZE,TOTAL,FAM5C,P1Y,PC,0,2011,0.3
CZE,TOTAL,FAM5C,P1Y,PC,0,2012,0.4
CZE,TOTAL,FAM5C,P1Y,PC,0,2013,0.3
CZE,TOTAL,FAM5C,P1Y,PC,0,2014,1.1
CZE,TOTAL,FAM5C,P1Y,PC,0,2015,0.6
CZE,TOTAL,FAM5C,P1Y,PC,0,2016,0.6
CZE,TOTAL,FAM5C,P1Y,PC,0,2017,0.6
CZE,TOTAL,FAM5C,P1Y,PC,0,2018,0.4
EST,TOTAL,FAM15A,P1Y,PC,0,2005,0.7
EST,TOTAL,FAM15A,P1Y,PC,0,2006,1.2
EST,TOTAL,FAM15A,P1Y,PC,0,2007,0.8
EST,TOTAL,FAM15A,P1Y,PC,0,2008,1.2
EST,TOTAL,FAM15A,P1Y,PC,0,2009,0.9
EST,TOTAL,FAM15A,P1Y,PC,0,2010,0.8
EST,TOTAL,FAM15A,P1Y,PC,0,2011,0.7
EST,TOTAL,FAM15A,P1Y,PC,0,2012,0.6
EST,TOTAL,FAM15A,P1Y,PC,0,2013,0.5
EST,TOTAL,FAM15A,P1Y,PC,0,2014,0.5
NLD,TOTAL,FAM4A,P1Y,_1000,0,2004,4.4
NLD,TOTAL,FAM4A,P1Y,_1000,0,2005,4.4
NLD,TOTAL,FAM4A,P1Y,_1000,0,2006,4.4
NLD,TOTAL,FAM4A,P1Y,_1000,0,2007,4.3
NLD,TOTAL,FAM4A,P1Y,_1000,0,2008,4.5
NLD,TOTAL,FAM4A,P1Y,_1000,0,2009,4.4
NLD,TOTAL,FAM4A,P1Y,_1000,0,2010,4.5
NLD,TOTAL,FAM4A,P1Y,_1000,0,2011,4.3
NLD,TOTAL,FAM4A,P1Y,_1000,0,2012,4.2
NLD,TOTAL,FAM4A,P1Y,_1000,0,2013,3.8
NLD,TOTAL,FAM4A,P1Y,_1000,0,2014,3.9
NLD,TOTAL,FAM4A,P1Y,_1000,0,2015,3.8
NLD,TOTAL,FAM4A,P1Y,_1000,0,2016,3.8
NLD,TOTAL,FAM4A,P1Y,_1000,0,2017,3.8
FIN,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2004,0.9
FIN,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2005,0.9
FIN,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2006,0.8
FIN,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2007,0.8
FIN,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2008,0.7
FIN,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2009,0.6
FIN,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2010,0.8
FIN,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2011,0.8
FIN,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2012,1
FIN,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2013,0.7
FIN,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2014,0.7
POL,TOTAL,FAM15B,P1Y,PC,0,2004,-1.3
POL,TOTAL,FAM15B,P1Y,PC,0,2005,-1.3
POL,TOTAL,FAM15B,P1Y,PC,0,2006,-1.2
POL,TOTAL,FAM15B,P1Y,PC,0,2007,-1.4
POL,TOTAL,FAM15B,P1Y,PC,0,2008,-1.5
POL,TOTAL,FAM15B,P1Y,PC,0,2009,-1.4
POL,TOTAL,FAM15B,P1Y,PC,0,2010,-1.3
POL,TOTAL,FAM15B,P1Y,PC,0,2011,-1.2
POL,TOTAL,FAM15B,P1Y,PC,0,2012,-1.2
POL,TOTAL,FAM15B,P1Y,PC,0,2013,-1.1
POL,TOTAL,FAM15B,P1Y,PC,0,2014,-1
CHL,TOTAL,FAM1,P1Y,CHLD,0,2004,1.9
CHL,TOTAL,FAM1,P1Y,CHLD,0,2005,1.9
CHL,TOTAL,FAM1,P1Y,CHLD,0,2006,1.9
CHL,TOTAL,FAM1,P1Y,CHLD,0,2007,1.9
CHL,TOTAL,FAM1,P1Y,CHLD,0,2008,1.9
CHL,TOTAL,FAM1,P1Y,CHLD,0,2009,1.9
CHL,TOTAL,FAM1,P1Y,CHLD,0,2010,1.9
CHL,TOTAL,FAM1,P1Y,CHLD,0,2011,1.9
CHL,TOTAL,FAM1,P1Y,CHLD,0,2012,1.8
CHL,TOTAL,FAM1,P1Y,CHLD,0,2013,1.8
CHL,TOTAL,FAM1,P1Y,CHLD,0,2014,1.8
CHL,TOTAL,FAM1,P1Y,CHLD,0,2015,1.8
CHL,TOTAL,FAM1,P1Y,CHLD,0,2016,1.7
CHL,TOTAL,FAM1,P1Y,CHLD,0,2017,1.7
CHL,TOTAL,FAM1,P1Y,CHLD,0,2018,1.6
NOR,TOTAL,FAM19B,P1Y,PC,0,2004,2.8
NOR,TOTAL,FAM19B,P1Y,PC,0,2005,2.5
NOR,TOTAL,FAM19B,P1Y,PC,0,2006,3.4
NOR,TOTAL,FAM19B,P1Y,PC,0,2007,3.7
NOR,TOTAL,FAM19B,P1Y,PC,0,2008,4
NOR,TOTAL,FAM19B,P1Y,PC,0,2009,4.2
NOR,TOTAL,FAM19B,P1Y,PC,0,2010,3.5
NOR,TOTAL,FAM19B,P1Y,PC,0,2011,3.2
NOR,TOTAL,FAM19B,P1Y,PC,0,2012,3
NOR,TOTAL,FAM19B,P1Y,PC,0,2013,3.6
NOR,TOTAL,FAM19B,P1Y,PC,0,2014,3.5
NOR,TOTAL,FAM19B,P1Y,PC,0,2015,2.8
NOR,TOTAL,FAM19B,P1Y,PC,0,2016,3.4
NOR,TOTAL,FAM19B,P1Y,PC,0,2017,3
NOR,TOTAL,FAM19B,P1Y,PC,0,2018,2.5
HUN,TOTAL,FAM6B,P1Y,PC_PNT,0,2004,15.3
HUN,TOTAL,FAM6B,P1Y,PC_PNT,0,2005,14.8
HUN,TOTAL,FAM6B,P1Y,PC_PNT,0,2006,15.3
HUN,TOTAL,FAM6B,P1Y,PC_PNT,0,2007,15.3
HUN,TOTAL,FAM6B,P1Y,PC_PNT,0,2008,14.4
HUN,TOTAL,FAM6B,P1Y,PC_PNT,0,2009,12.9
HUN,TOTAL,FAM6B,P1Y,PC_PNT,0,2010,11.5
HUN,TOTAL,FAM6B,P1Y,PC_PNT,0,2011,12.1
HUN,TOTAL,FAM6B,P1Y,PC_PNT,0,2012,11.8
HUN,TOTAL,FAM6B,P1Y,PC_PNT,0,2013,13.2
HUN,TOTAL,FAM6B,P1Y,PC_PNT,0,2014,14
HUN,TOTAL,FAM6B,P1Y,PC_PNT,0,2015,14.7
HUN,TOTAL,FAM6B,P1Y,PC_PNT,0,2016,14.9
HUN,TOTAL,FAM6B,P1Y,PC_PNT,0,2017,16
HUN,TOTAL,FAM6B,P1Y,PC_PNT,0,2018,16.1
LVA,TOTAL,FAM4A,P1Y,_1000,0,2004,4.6
LVA,TOTAL,FAM4A,P1Y,_1000,0,2005,5.6
LVA,TOTAL,FAM4A,P1Y,_1000,0,2006,6.6
LVA,TOTAL,FAM4A,P1Y,_1000,0,2007,7
LVA,TOTAL,FAM4A,P1Y,_1000,0,2008,5.9
LVA,TOTAL,FAM4A,P1Y,_1000,0,2009,4.6
LVA,TOTAL,FAM4A,P1Y,_1000,0,2010,4.4
LVA,TOTAL,FAM4A,P1Y,_1000,0,2011,5.2
LVA,TOTAL,FAM4A,P1Y,_1000,0,2012,5.5
LVA,TOTAL,FAM4A,P1Y,_1000,0,2013,5.7
LVA,TOTAL,FAM4A,P1Y,_1000,0,2014,6.3
LVA,TOTAL,FAM4A,P1Y,_1000,0,2015,6.9
LVA,TOTAL,FAM4A,P1Y,_1000,0,2016,6.6
LVA,TOTAL,FAM4A,P1Y,_1000,0,2017,6.8
BGR,TOTAL,FAM10A,P1Y,PC,0,2004,51.9
BGR,TOTAL,FAM10A,P1Y,PC,0,2005,56.5
BGR,TOTAL,FAM10A,P1Y,PC,0,2006,53.8
BGR,TOTAL,FAM10A,P1Y,PC,0,2007,60.5
BGR,TOTAL,FAM10A,P1Y,PC,0,2008,56.3
BGR,TOTAL,FAM10A,P1Y,PC,0,2009,57.9
BGR,TOTAL,FAM10A,P1Y,PC,0,2010,53.6
BGR,TOTAL,FAM10A,P1Y,PC,0,2011,45
BGR,TOTAL,FAM10A,P1Y,PC,0,2012,50.4
BGR,TOTAL,FAM10A,P1Y,PC,0,2013,56.5
BGR,TOTAL,FAM10A,P1Y,PC,0,2014,56.5
BGR,TOTAL,FAM10A,P1Y,PC,0,2015,55.7
BGR,TOTAL,FAM10A,P1Y,PC,0,2016,61.8
BGR,TOTAL,FAM10A,P1Y,PC,0,2017,52.7
BGR,TOTAL,FAM10A,P1Y,PC,0,2018,66.5
CHL,TOTAL,FAM11C,P1Y,PC,0,2004,0.4
CHL,TOTAL,FAM11C,P1Y,PC,0,2005,0.4
CHL,TOTAL,FAM11C,P1Y,PC,0,2006,0.4
CHL,TOTAL,FAM11C,P1Y,PC,0,2007,0.5
CHL,TOTAL,FAM11C,P1Y,PC,0,2008,0.7
CHL,TOTAL,FAM11C,P1Y,PC,0,2009,0.8
CHL,TOTAL,FAM11C,P1Y,PC,0,2010,0.8
CHL,TOTAL,FAM11C,P1Y,PC,0,2011,0.7
CHL,TOTAL,FAM11C,P1Y,PC,0,2012,0.8
CHL,TOTAL,FAM11C,P1Y,PC,0,2013,0.8
CHL,TOTAL,FAM11C,P1Y,PC,0,2014,0.8
CHL,TOTAL,FAM11C,P1Y,PC,0,2015,0.9
ISL,TOTAL,FAM12A,P1Y,WEEK,0,2004,26
ISL,TOTAL,FAM12A,P1Y,WEEK,0,2005,26
ISL,TOTAL,FAM12A,P1Y,WEEK,0,2006,26
ISL,TOTAL,FAM12A,P1Y,WEEK,0,2007,26
ISL,TOTAL,FAM12A,P1Y,WEEK,0,2008,26
ISL,TOTAL,FAM12A,P1Y,WEEK,0,2009,26
ISL,TOTAL,FAM12A,P1Y,WEEK,0,2010,26
ISL,TOTAL,FAM12A,P1Y,WEEK,0,2011,26
ISL,TOTAL,FAM12A,P1Y,WEEK,0,2012,26
ISL,TOTAL,FAM12A,P1Y,WEEK,0,2013,26
ISL,TOTAL,FAM12A,P1Y,WEEK,0,2014,26
ISL,TOTAL,FAM12A,P1Y,WEEK,0,2015,26
ISL,TOTAL,FAM12A,P1Y,WEEK,0,2016,26
ISL,TOTAL,FAM12A,P1Y,WEEK,0,2017,26
ISL,TOTAL,FAM12A,P1Y,WEEK,0,2018,26
IRL,TOTAL,FAM11C,P1Y,PC,0,2004,0.5
IRL,TOTAL,FAM11C,P1Y,PC,0,2005,0.5
IRL,TOTAL,FAM11C,P1Y,PC,0,2006,0.5
IRL,TOTAL,FAM11C,P1Y,PC,0,2007,0.6
IRL,TOTAL,FAM11C,P1Y,PC,0,2008,0.7
IRL,TOTAL,FAM11C,P1Y,PC,0,2009,0.8
IRL,TOTAL,FAM11C,P1Y,PC,0,2010,0.9
IRL,TOTAL,FAM11C,P1Y,PC,0,2011,0.8
IRL,TOTAL,FAM11C,P1Y,PC,0,2012,0.9
IRL,TOTAL,FAM11C,P1Y,PC,0,2013,0.8
IRL,TOTAL,FAM11C,P1Y,PC,0,2014,0.7
IRL,TOTAL,FAM11C,P1Y,PC,0,2015,0.6
ITA,TOTAL,FAM8C,P1Y,PC,0,2004,73
ITA,TOTAL,FAM8C,P1Y,PC,0,2005,71.1
ITA,TOTAL,FAM8C,P1Y,PC,0,2006,70.8
ITA,TOTAL,FAM8C,P1Y,PC,0,2007,70.7
ITA,TOTAL,FAM8C,P1Y,PC,0,2008,69.7
ITA,TOTAL,FAM8C,P1Y,PC,0,2009,68.9
ITA,TOTAL,FAM8C,P1Y,PC,0,2010,68.4
ITA,TOTAL,FAM8C,P1Y,PC,0,2011,68.2
ITA,TOTAL,FAM8C,P1Y,PC,0,2012,67.2
ITA,TOTAL,FAM8C,P1Y,PC,0,2013,64.8
ITA,TOTAL,FAM8C,P1Y,PC,0,2014,64.1
CYP,TOTAL,FAM6B,P1Y,PC_PNT,0,2004,27
CYP,TOTAL,FAM6B,P1Y,PC_PNT,0,2005,26.8
CYP,TOTAL,FAM6B,P1Y,PC_PNT,0,2006,24.5
CYP,TOTAL,FAM6B,P1Y,PC_PNT,0,2007,22.5
CYP,TOTAL,FAM6B,P1Y,PC_PNT,0,2008,22.1
CYP,TOTAL,FAM6B,P1Y,PC_PNT,0,2009,20.1
CYP,TOTAL,FAM6B,P1Y,PC_PNT,0,2010,17.6
CYP,TOTAL,FAM6B,P1Y,PC_PNT,0,2011,16.2
CYP,TOTAL,FAM6B,P1Y,PC_PNT,0,2012,15.5
CYP,TOTAL,FAM6B,P1Y,PC_PNT,0,2013,15
CYP,TOTAL,FAM6B,P1Y,PC_PNT,0,2014,12.7
CYP,TOTAL,FAM6B,P1Y,PC_PNT,0,2015,12.9
CYP,TOTAL,FAM6B,P1Y,PC_PNT,0,2016,14.6
CYP,TOTAL,FAM6B,P1Y,PC_PNT,0,2017,14.4
CYP,TOTAL,FAM6B,P1Y,PC_PNT,0,2018,14.6
FRA,TOTAL,FAM5C,P1Y,PC,0,2004,1.3
FRA,TOTAL,FAM5C,P1Y,PC,0,2005,1.4
FRA,TOTAL,FAM5C,P1Y,PC,0,2006,0.9
FRA,TOTAL,FAM5C,P1Y,PC,0,2007,0.8
FRA,TOTAL,FAM5C,P1Y,PC,0,2008,0.7
FRA,TOTAL,FAM5C,P1Y,PC,0,2009,0.8
FRA,TOTAL,FAM5C,P1Y,PC,0,2010,0.7
FRA,TOTAL,FAM5C,P1Y,PC,0,2011,0.5
FRA,TOTAL,FAM5C,P1Y,PC,0,2012,0.7
FRA,TOTAL,FAM5C,P1Y,PC,0,2013,0.6
FRA,TOTAL,FAM5C,P1Y,PC,0,2014,0.5
FRA,TOTAL,FAM5C,P1Y,PC,0,2015,0.5
FRA,TOTAL,FAM5C,P1Y,PC,0,2016,0.7
FRA,TOTAL,FAM5C,P1Y,PC,0,2017,0.5
BEL,TOTAL,FAM19D,P1Y,PC,0,2004,19.7
BEL,TOTAL,FAM19D,P1Y,PC,0,2005,17.7
BEL,TOTAL,FAM19D,P1Y,PC,0,2006,17.5
BEL,TOTAL,FAM19D,P1Y,PC,0,2007,17.3
BEL,TOTAL,FAM19D,P1Y,PC,0,2008,16.5
BEL,TOTAL,FAM19D,P1Y,PC,0,2009,16.3
BEL,TOTAL,FAM19D,P1Y,PC,0,2010,18.3
BEL,TOTAL,FAM19D,P1Y,PC,0,2011,18
BEL,TOTAL,FAM19D,P1Y,PC,0,2012,18.5
BEL,TOTAL,FAM19D,P1Y,PC,0,2013,18.7
BEL,TOTAL,FAM19D,P1Y,PC,0,2014,19.8
BEL,TOTAL,FAM19D,P1Y,PC,0,2015,20.2
BEL,TOTAL,FAM19D,P1Y,PC,0,2016,19.3
BEL,TOTAL,FAM19D,P1Y,PC,0,2017,19.4
BEL,TOTAL,FAM19D,P1Y,PC,0,2018,18.6
PRT,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2004,2.6
PRT,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2005,2.2
PRT,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2006,2.1
PRT,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2007,2.1
PRT,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2008,2.1
PRT,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2009,2.5
PRT,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2010,1.7
PRT,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2011,2.4
PRT,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2012,2.2
PRT,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2013,1.9
PRT,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2014,2.1
PRT,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2015,2
PRT,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2016,2.3
PRT,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2017,1.8
PRT,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2018,2.2
LTU,TOTAL,FAM9A,P1Y,PC,0,2004,49.7
LTU,TOTAL,FAM9A,P1Y,PC,0,2005,47.9
LTU,TOTAL,FAM9A,P1Y,PC,0,2006,47.9
LTU,TOTAL,FAM9A,P1Y,PC,0,2007,52.2
LTU,TOTAL,FAM9A,P1Y,PC,0,2008,56.3
LTU,TOTAL,FAM9A,P1Y,PC,0,2009,52.1
LTU,TOTAL,FAM9A,P1Y,PC,0,2010,50.3
LTU,TOTAL,FAM9A,P1Y,PC,0,2011,54.9
LTU,TOTAL,FAM9A,P1Y,PC,0,2012,57.9
LTU,TOTAL,FAM9A,P1Y,PC,0,2013,57.6
LTU,TOTAL,FAM9A,P1Y,PC,0,2014,59.7
LTU,TOTAL,FAM9A,P1Y,PC,0,2015,63.9
LTU,TOTAL,FAM9A,P1Y,PC,0,2016,67
LTU,TOTAL,FAM9A,P1Y,PC,0,2017,65.7
LTU,TOTAL,FAM9A,P1Y,PC,0,2018,65.6
CAN,TOTAL,FAM11C,P1Y,PC,0,2004,0.2
CAN,TOTAL,FAM11C,P1Y,PC,0,2005,0.2
CAN,TOTAL,FAM11C,P1Y,PC,0,2006,0.2
CAN,TOTAL,FAM11C,P1Y,PC,0,2007,0.2
CAN,TOTAL,FAM11C,P1Y,PC,0,2008,0.2
CAN,TOTAL,FAM11C,P1Y,PC,0,2009,0.2
CAN,TOTAL,FAM11C,P1Y,PC,0,2010,0.2
CAN,TOTAL,FAM11C,P1Y,PC,0,2011,0.2
CAN,TOTAL,FAM11C,P1Y,PC,0,2012,0.2
CAN,TOTAL,FAM11C,P1Y,PC,0,2013,0.2
CAN,TOTAL,FAM11C,P1Y,PC,0,2014,0.2
CAN,TOTAL,FAM11C,P1Y,PC,0,2015,0.2
TUR,TOTAL,FAM3,P1Y,PC,0,2010,2.6
TUR,TOTAL,FAM3,P1Y,PC,0,2011,2.7
TUR,TOTAL,FAM3,P1Y,PC,0,2012,2.6
TUR,TOTAL,FAM3,P1Y,PC,0,2013,2.7
TUR,TOTAL,FAM3,P1Y,PC,0,2014,2.8
TUR,TOTAL,FAM3,P1Y,PC,0,2015,2.8
TUR,TOTAL,FAM3,P1Y,PC,0,2016,2.9
TUR,TOTAL,FAM3,P1Y,PC,0,2017,3
TUR,TOTAL,FAM3,P1Y,PC,0,2018,2.9
ISL,TOTAL,FAM19B,P1Y,PC,0,2004,4.1
ISL,TOTAL,FAM19B,P1Y,PC,0,2005,3.1
ISL,TOTAL,FAM19B,P1Y,PC,0,2006,4.3
ISL,TOTAL,FAM19B,P1Y,PC,0,2007,3.8
ISL,TOTAL,FAM19B,P1Y,PC,0,2008,4.5
ISL,TOTAL,FAM19B,P1Y,PC,0,2009,7.3
ISL,TOTAL,FAM19B,P1Y,PC,0,2010,6.2
ISL,TOTAL,FAM19B,P1Y,PC,0,2011,6.8
ISL,TOTAL,FAM19B,P1Y,PC,0,2012,7.1
ISL,TOTAL,FAM19B,P1Y,PC,0,2013,6
ISL,TOTAL,FAM19B,P1Y,PC,0,2014,5.5
ISL,TOTAL,FAM19B,P1Y,PC,0,2015,3.5
ISL,TOTAL,FAM19B,P1Y,PC,0,2016,3.1
ISL,TOTAL,FAM19B,P1Y,PC,0,2017,3.5
ISL,TOTAL,FAM19B,P1Y,PC,0,2018,3.9
KOR,TOTAL,FAM11C,P1Y,PC,0,2004,0.2
