COUNTRY,INDICATOR,NUTRIENTS,TIME_FORMAT,UNIT,POWERCODE,obsTime,obsValue,OBS_STATUS
CAN,BPERHA,PHOSPHORUS,P1Y,KG,0,2009,-0.191,NA
CAN,BPERHA,PHOSPHORUS,P1Y,KG,0,2010,-0.462,NA
CAN,BPERHA,PHOSPHORUS,P1Y,KG,0,2011,0.147,NA
CAN,BPERHA,PHOSPHORUS,P1Y,KG,0,2012,0.009,NA
CAN,BPERHA,PHOSPHORUS,P1Y,KG,0,2013,-1.434,NA
CAN,BPERHA,PHOSPHORUS,P1Y,KG,0,2014,0.007,NA
CAN,BPERHA,PHOSPHORUS,P1Y,KG,0,2015,0.192,NA
CAN,BPERHA,PHOSPHORUS,P1Y,KG,0,2016,-0.197,NA
CAN,BPERHA,PHOSPHORUS,P1Y,KG,0,2017,-0.574,NA
CAN,BPERHA,PHOSPHORUS,P1Y,KG,0,2018,0.61,NA
MEX,O1,PHOSPHORUS,P1Y,TONNE,0,2004,1875.003,NA
MEX,O1,PHOSPHORUS,P1Y,TONNE,0,2005,1826.045,NA
MEX,O1,PHOSPHORUS,P1Y,TONNE,0,2006,1978.008,NA
MEX,O1,PHOSPHORUS,P1Y,TONNE,0,2007,1977.326,NA
MEX,O1,PHOSPHORUS,P1Y,TONNE,0,2008,1972.735,NA
MEX,O1,PHOSPHORUS,P1Y,TONNE,0,2009,1867.312,NA
MEX,O1,PHOSPHORUS,P1Y,TONNE,0,2010,1866.148,NA
MEX,O1,PHOSPHORUS,P1Y,TONNE,0,2011,1765.805,NA
MEX,O1,PHOSPHORUS,P1Y,TONNE,0,2012,1802.045,NA
MEX,O1,PHOSPHORUS,P1Y,TONNE,0,2013,1823.496,NA
MEX,O1,PHOSPHORUS,P1Y,TONNE,0,2014,1823.496,NA
MEX,O1,PHOSPHORUS,P1Y,TONNE,0,2015,1823.496,NA
MEX,O1,PHOSPHORUS,P1Y,TONNE,0,2016,1823.496,NA
MEX,O1,PHOSPHORUS,P1Y,TONNE,0,2017,1823.496,NA
AUS,C22,PHOSPHORUS,P1Y,TONNE,0,2004,462055.472,NA
AUS,C22,PHOSPHORUS,P1Y,TONNE,0,2005,472463.498,NA
AUS,C22,PHOSPHORUS,P1Y,TONNE,0,2006,475928.66,NA
AUS,C22,PHOSPHORUS,P1Y,TONNE,0,2007,424908.209,NA
AUS,C22,PHOSPHORUS,P1Y,TONNE,0,2008,390896.935,NA
AUS,C22,PHOSPHORUS,P1Y,TONNE,0,2009,383070.236,NA
AUS,C22,PHOSPHORUS,P1Y,TONNE,0,2010,359171.069,NA
AUS,C22,PHOSPHORUS,P1Y,TONNE,0,2011,340584.84,NA
AUS,C22,PHOSPHORUS,P1Y,TONNE,0,2012,313114.673,NA
AUS,C22,PHOSPHORUS,P1Y,TONNE,0,2013,340763.87,NA
AUS,C22,PHOSPHORUS,P1Y,TONNE,0,2014,294998.234,NA
AUS,C22,PHOSPHORUS,P1Y,TONNE,0,2015,293206.932,NA
AUS,C22,PHOSPHORUS,P1Y,TONNE,0,2016,286194.622,NA
AUS,C22,PHOSPHORUS,P1Y,TONNE,0,2017,288819.18,NA
USA,C000,PHOSPHORUS,P1Y,TONNE,0,2004,52303.963,NA
USA,C000,PHOSPHORUS,P1Y,TONNE,0,2005,48718.545,NA
USA,C000,PHOSPHORUS,P1Y,TONNE,0,2006,49175.439,NA
USA,C000,PHOSPHORUS,P1Y,TONNE,0,2007,49380.593,NA
USA,C000,PHOSPHORUS,P1Y,TONNE,0,2008,49287.474,NA
USA,C000,PHOSPHORUS,P1Y,TONNE,0,2009,50704.033,NA
USA,C000,PHOSPHORUS,P1Y,TONNE,0,2010,48187.117,NA
USA,C000,PHOSPHORUS,P1Y,TONNE,0,2011,48994.372,NA
USA,C000,PHOSPHORUS,P1Y,TONNE,0,2012,50349.807,NA
USA,C000,PHOSPHORUS,P1Y,TONNE,0,2013,48931.992,NA
USA,C000,PHOSPHORUS,P1Y,TONNE,0,2014,48628.115,NA
USA,C000,PHOSPHORUS,P1Y,TONNE,0,2015,47943.121,NA
USA,C000,PHOSPHORUS,P1Y,TONNE,0,2016,48140.397,NA
USA,C000,PHOSPHORUS,P1Y,TONNE,0,2017,47738.903,NA
CAN,B0,NITROGEN,P1Y,TONNE,0,2004,1600234.219,NA
CAN,B0,NITROGEN,P1Y,TONNE,0,2005,1396545.135,NA
CAN,B0,NITROGEN,P1Y,TONNE,0,2006,1163464.503,NA
CAN,B0,NITROGEN,P1Y,TONNE,0,2007,1704380.561,NA
CAN,B0,NITROGEN,P1Y,TONNE,0,2008,1357102.558,NA
CAN,B0,NITROGEN,P1Y,TONNE,0,2009,1656454.81,NA
CAN,B0,NITROGEN,P1Y,TONNE,0,2010,1465306.122,NA
CAN,B0,NITROGEN,P1Y,TONNE,0,2011,1496528.861,NA
CAN,B0,NITROGEN,P1Y,TONNE,0,2012,1682309.95,NA
CAN,B0,NITROGEN,P1Y,TONNE,0,2013,1300197.318,NA
CAN,B0,NITROGEN,P1Y,TONNE,0,2014,1701728.201,NA
CAN,B0,NITROGEN,P1Y,TONNE,0,2015,1795701.151,NA
CAN,B0,NITROGEN,P1Y,TONNE,0,2016,1486733.136,NA
CAN,B0,NITROGEN,P1Y,TONNE,0,2017,1382467.203,NA
CAN,B0,NITROGEN,P1Y,TONNE,0,2018,1616607.629,NA
AUS,C221,NITROGEN,P1Y,TONNE,0,2004,120150,NA
AUS,C221,NITROGEN,P1Y,TONNE,0,2005,101766,NA
AUS,C221,NITROGEN,P1Y,TONNE,0,2006,126679.186,NA
AUS,C221,NITROGEN,P1Y,TONNE,0,2007,73817.646,NA
AUS,C221,NITROGEN,P1Y,TONNE,0,2008,126427.839,NA
AUS,C221,NITROGEN,P1Y,TONNE,0,2009,90672,NA
AUS,C221,NITROGEN,P1Y,TONNE,0,2010,99994.752,NA
AUS,C221,NITROGEN,P1Y,TONNE,0,2011,104201.022,NA
AUS,C221,NITROGEN,P1Y,TONNE,0,2012,84368.436,NA
AUS,C221,NITROGEN,P1Y,TONNE,0,2013,87839.624,NA
AUS,C221,NITROGEN,P1Y,TONNE,0,2014,98008.141,NA
AUS,C221,NITROGEN,P1Y,TONNE,0,2015,97692.409,NA
AUS,C221,NITROGEN,P1Y,TONNE,0,2016,122252.232,NA
AUS,C221,NITROGEN,P1Y,TONNE,0,2017,80208.673,NA
JPN,C21,NITROGEN,P1Y,TONNE,0,2004,311037.926,NA
JPN,C21,NITROGEN,P1Y,TONNE,0,2005,318716.198,NA
JPN,C21,NITROGEN,P1Y,TONNE,0,2006,305949.01,NA
JPN,C21,NITROGEN,P1Y,TONNE,0,2007,316267.53,NA
JPN,C21,NITROGEN,P1Y,TONNE,0,2008,320546.793,NA
JPN,C21,NITROGEN,P1Y,TONNE,0,2009,301049.704,NA
JPN,C21,NITROGEN,P1Y,TONNE,0,2010,289169.078,NA
JPN,C21,NITROGEN,P1Y,TONNE,0,2011,288554.638,NA
JPN,C21,NITROGEN,P1Y,TONNE,0,2012,298496.044,NA
JPN,C21,NITROGEN,P1Y,TONNE,0,2013,294742.973,NA
JPN,C21,NITROGEN,P1Y,TONNE,0,2014,296044.302,NA
JPN,C21,NITROGEN,P1Y,TONNE,0,2015,292774.308,NA
JPN,C21,NITROGEN,P1Y,TONNE,0,2016,286057.404,NA
JPN,C21,NITROGEN,P1Y,TONNE,0,2017,287050.142,NA
USA,O1,NITROGEN,P1Y,TONNE,0,2004,10212821.161,NA
USA,O1,NITROGEN,P1Y,TONNE,0,2005,10150143.236,NA
USA,O1,NITROGEN,P1Y,TONNE,0,2006,10128245.034,NA
USA,O1,NITROGEN,P1Y,TONNE,0,2007,9767121.342,NA
USA,O1,NITROGEN,P1Y,TONNE,0,2008,10182353.005,NA
USA,O1,NITROGEN,P1Y,TONNE,0,2009,10230974.208,NA
USA,O1,NITROGEN,P1Y,TONNE,0,2010,10065351.922,NA
USA,O1,NITROGEN,P1Y,TONNE,0,2011,9852357.126,NA
USA,O1,NITROGEN,P1Y,TONNE,0,2012,9920882.773,NA
USA,O1,NITROGEN,P1Y,TONNE,0,2013,9974642.839,NA
USA,O1,NITROGEN,P1Y,TONNE,0,2014,10322314.697,NA
USA,O1,NITROGEN,P1Y,TONNE,0,2015,10218647.642,NA
USA,O1,NITROGEN,P1Y,TONNE,0,2016,10156494.438,NA
USA,O1,NITROGEN,P1Y,TONNE,0,2017,10386508.158,NA
TUR,L111,NITROGEN,P1Y,TONNE,0,2004,219235.535,NA
TUR,L111,NITROGEN,P1Y,TONNE,0,2005,219304.695,NA
TUR,L111,NITROGEN,P1Y,TONNE,0,2006,215421.095,NA
TUR,L111,NITROGEN,P1Y,TONNE,0,2007,210164.935,NA
TUR,L111,NITROGEN,P1Y,TONNE,0,2008,208127.375,NA
TUR,L111,NITROGEN,P1Y,TONNE,0,2009,207004.855,NA
TUR,L111,NITROGEN,P1Y,TONNE,0,2010,207542.175,NA
TUR,L111,NITROGEN,P1Y,TONNE,0,2011,203387.255,NA
TUR,L111,NITROGEN,P1Y,TONNE,0,2012,204281.015,NA
TUR,L111,NITROGEN,P1Y,TONNE,0,2013,204403.375,NA
TUR,L111,NITROGEN,P1Y,TONNE,0,2014,205137.535,NA
TUR,L111,NITROGEN,P1Y,TONNE,0,2015,205089.655,NA
TUR,L111,NITROGEN,P1Y,TONNE,0,2016,203903.295,NA
TUR,L111,NITROGEN,P1Y,TONNE,0,2017,201963.16,NA
TUR,L111,NITROGEN,P1Y,TONNE,0,2018,201080.04,NA
MEX,I0,PHOSPHORUS,P1Y,TONNE,0,2004,782550.134,NA
MEX,I0,PHOSPHORUS,P1Y,TONNE,0,2005,795024.037,NA
MEX,I0,PHOSPHORUS,P1Y,TONNE,0,2006,806598.251,NA
MEX,I0,PHOSPHORUS,P1Y,TONNE,0,2007,773186.06,NA
MEX,I0,PHOSPHORUS,P1Y,TONNE,0,2008,734963.979,NA
MEX,I0,PHOSPHORUS,P1Y,TONNE,0,2009,785440.404,NA
MEX,I0,PHOSPHORUS,P1Y,TONNE,0,2010,803114.096,NA
MEX,I0,PHOSPHORUS,P1Y,TONNE,0,2011,798173.894,NA
MEX,I0,PHOSPHORUS,P1Y,TONNE,0,2012,797486.795,NA
MEX,I0,PHOSPHORUS,P1Y,TONNE,0,2013,826445.504,NA
MEX,I0,PHOSPHORUS,P1Y,TONNE,0,2014,837385.987,NA
MEX,I0,PHOSPHORUS,P1Y,TONNE,0,2015,863444.878,NA
MEX,I0,PHOSPHORUS,P1Y,TONNE,0,2016,890263.734,NA
MEX,I0,PHOSPHORUS,P1Y,TONNE,0,2017,907685.546,NA
ISL,C000,PHOSPHORUS,P1Y,TONNE,0,2004,5.371,NA
ISL,C000,PHOSPHORUS,P1Y,TONNE,0,2005,5.676,NA
ISL,C000,PHOSPHORUS,P1Y,TONNE,0,2006,9.089,NA
ISL,C000,PHOSPHORUS,P1Y,TONNE,0,2007,8.853,NA
ISL,C000,PHOSPHORUS,P1Y,TONNE,0,2008,8.788,NA
ISL,C000,PHOSPHORUS,P1Y,TONNE,0,2009,7.292,NA
ISL,C000,PHOSPHORUS,P1Y,TONNE,0,2010,8.722,NA
ISL,C000,PHOSPHORUS,P1Y,TONNE,0,2011,6.072,NA
ISL,C000,PHOSPHORUS,P1Y,TONNE,0,2012,7.572,NA
ISL,C000,PHOSPHORUS,P1Y,TONNE,0,2013,5.422,NA
ISL,C000,PHOSPHORUS,P1Y,TONNE,0,2014,6.772,NA
ISL,C000,PHOSPHORUS,P1Y,TONNE,0,2015,7.35,NA
ISL,C000,PHOSPHORUS,P1Y,TONNE,0,2016,7.8,NA
ISL,C000,PHOSPHORUS,P1Y,TONNE,0,2017,7.3,NA
ISL,C000,PHOSPHORUS,P1Y,TONNE,0,2018,5.1,NA
JPN,L111,PHOSPHORUS,P1Y,TONNE,0,2004,1298.735,NA
JPN,L111,PHOSPHORUS,P1Y,TONNE,0,2005,1292.717,NA
JPN,L111,PHOSPHORUS,P1Y,TONNE,0,2006,1287.039,NA
JPN,L111,PHOSPHORUS,P1Y,TONNE,0,2007,1280.909,NA
JPN,L111,PHOSPHORUS,P1Y,TONNE,0,2008,1274.774,NA
JPN,L111,PHOSPHORUS,P1Y,TONNE,0,2009,1269.259,NA
JPN,L111,PHOSPHORUS,P1Y,TONNE,0,2010,1264.679,NA
JPN,L111,PHOSPHORUS,P1Y,TONNE,0,2011,1256.015,NA
JPN,L111,PHOSPHORUS,P1Y,TONNE,0,2012,1252.759,NA
JPN,L111,PHOSPHORUS,P1Y,TONNE,0,2013,1249.084,NA
JPN,L111,PHOSPHORUS,P1Y,TONNE,0,2014,1243.948,NA
JPN,L111,PHOSPHORUS,P1Y,TONNE,0,2015,1237.679,NA
JPN,L111,PHOSPHORUS,P1Y,TONNE,0,2016,1230.857,NA
JPN,L111,PHOSPHORUS,P1Y,TONNE,0,2017,1223.127,NA
ISL,O1,NITROGEN,P1Y,TONNE,0,2004,10874.269,NA
ISL,O1,NITROGEN,P1Y,TONNE,0,2005,10861.609,NA
ISL,O1,NITROGEN,P1Y,TONNE,0,2006,10855.766,NA
ISL,O1,NITROGEN,P1Y,TONNE,0,2007,10850.07,NA
ISL,O1,NITROGEN,P1Y,TONNE,0,2008,10849.915,NA
ISL,O1,NITROGEN,P1Y,TONNE,0,2009,10849.951,NA
ISL,O1,NITROGEN,P1Y,TONNE,0,2010,9157.048,NA
ISL,O1,NITROGEN,P1Y,TONNE,0,2011,9157.009,NA
ISL,O1,NITROGEN,P1Y,TONNE,0,2012,9154.431,NA
ISL,O1,NITROGEN,P1Y,TONNE,0,2013,9156.704,NA
ISL,O1,NITROGEN,P1Y,TONNE,0,2014,9156.544,NA
ISL,O1,NITROGEN,P1Y,TONNE,0,2015,9152.432,NA
ISL,O1,NITROGEN,P1Y,TONNE,0,2016,9153.616,NA
ISL,O1,NITROGEN,P1Y,TONNE,0,2017,9156.427,NA
ISL,O1,NITROGEN,P1Y,TONNE,0,2018,9155.851,NA
JPN,A1,NITROGEN,P1Y,TONNE,0,2004,708279.1,NA
JPN,A1,NITROGEN,P1Y,TONNE,0,2005,699891.594,NA
JPN,A1,NITROGEN,P1Y,TONNE,0,2006,699459.185,NA
JPN,A1,NITROGEN,P1Y,TONNE,0,2007,707913.875,NA
JPN,A1,NITROGEN,P1Y,TONNE,0,2008,704607.628,NA
JPN,A1,NITROGEN,P1Y,TONNE,0,2009,705854.123,NA
JPN,A1,NITROGEN,P1Y,TONNE,0,2010,705693.525,NA
JPN,A1,NITROGEN,P1Y,TONNE,0,2011,700085.597,NA
JPN,A1,NITROGEN,P1Y,TONNE,0,2012,701223.277,NA
JPN,A1,NITROGEN,P1Y,TONNE,0,2013,697037.409,NA
JPN,A1,NITROGEN,P1Y,TONNE,0,2014,692391.351,NA
JPN,A1,NITROGEN,P1Y,TONNE,0,2015,684526.978,NA
JPN,A1,NITROGEN,P1Y,TONNE,0,2016,681282.246,NA
JPN,A1,NITROGEN,P1Y,TONNE,0,2017,683898.338,NA
NZL,F11,PHOSPHORUS,P1Y,TONNE,0,2004,168960,NA
NZL,F11,PHOSPHORUS,P1Y,TONNE,0,2005,195800,NA
NZL,F11,PHOSPHORUS,P1Y,TONNE,0,2006,168520,NA
NZL,F11,PHOSPHORUS,P1Y,TONNE,0,2007,165000,NA
NZL,F11,PHOSPHORUS,P1Y,TONNE,0,2008,144760,NA
NZL,F11,PHOSPHORUS,P1Y,TONNE,0,2009,99880,NA
NZL,F11,PHOSPHORUS,P1Y,TONNE,0,2010,115280,NA
NZL,F11,PHOSPHORUS,P1Y,TONNE,0,2011,128040,NA
NZL,F11,PHOSPHORUS,P1Y,TONNE,0,2012,127160,NA
NZL,F11,PHOSPHORUS,P1Y,TONNE,0,2013,119240,NA
NZL,F11,PHOSPHORUS,P1Y,TONNE,0,2014,132440,NA
NZL,F11,PHOSPHORUS,P1Y,TONNE,0,2015,128040,NA
NZL,F11,PHOSPHORUS,P1Y,TONNE,0,2016,118360,NA
NZL,F11,PHOSPHORUS,P1Y,TONNE,0,2017,133760,NA
NZL,F11,PHOSPHORUS,P1Y,TONNE,0,2018,136400,NA
KOR,A14,NITROGEN,P1Y,TONNE,0,2004,53088.149,NA
KOR,A14,NITROGEN,P1Y,TONNE,0,2005,50934.322,NA
KOR,A14,NITROGEN,P1Y,TONNE,0,2006,56184.153,NA
KOR,A14,NITROGEN,P1Y,TONNE,0,2007,56759.355,NA
KOR,A14,NITROGEN,P1Y,TONNE,0,2008,63269.585,NA
KOR,A14,NITROGEN,P1Y,TONNE,0,2009,73089.5,NA
KOR,A14,NITROGEN,P1Y,TONNE,0,2010,78076.78,NA
KOR,A14,NITROGEN,P1Y,TONNE,0,2011,76484.1,NA
KOR,A14,NITROGEN,P1Y,TONNE,0,2012,74403.1,NA
KOR,A14,NITROGEN,P1Y,TONNE,0,2013,76269.38,NA
KOR,A14,NITROGEN,P1Y,TONNE,0,2014,75479.38,NA
KOR,A14,NITROGEN,P1Y,TONNE,0,2015,81406.086,NA
KOR,A14,NITROGEN,P1Y,TONNE,0,2016,81889.687,NA
KOR,A14,NITROGEN,P1Y,TONNE,0,2017,81367.962,NA
TUR,B0,PHOSPHORUS,P1Y,TONNE,0,2004,249919.691,NA
TUR,B0,PHOSPHORUS,P1Y,TONNE,0,2005,254572.497,NA
TUR,B0,PHOSPHORUS,P1Y,TONNE,0,2006,265100.432,NA
TUR,B0,PHOSPHORUS,P1Y,TONNE,0,2007,245705.055,NA
TUR,B0,PHOSPHORUS,P1Y,TONNE,0,2008,147987.555,NA
TUR,B0,PHOSPHORUS,P1Y,TONNE,0,2009,230926.817,NA
TUR,B0,PHOSPHORUS,P1Y,TONNE,0,2010,177598.516,NA
TUR,B0,PHOSPHORUS,P1Y,TONNE,0,2011,173380.758,NA
TUR,B0,PHOSPHORUS,P1Y,TONNE,0,2012,228370.863,NA
TUR,B0,PHOSPHORUS,P1Y,TONNE,0,2013,261203.839,NA
TUR,B0,PHOSPHORUS,P1Y,TONNE,0,2014,259841.443,NA
TUR,B0,PHOSPHORUS,P1Y,TONNE,0,2015,240287.197,NA
TUR,B0,PHOSPHORUS,P1Y,TONNE,0,2016,336438.845,NA
TUR,B0,PHOSPHORUS,P1Y,TONNE,0,2017,342009.261,NA
TUR,B0,PHOSPHORUS,P1Y,TONNE,0,2018,265659.611,NA
AUS,C1,NITROGEN,P1Y,TONNE,0,2004,17376.153,NA
AUS,C1,NITROGEN,P1Y,TONNE,0,2005,16741.503,NA
AUS,C1,NITROGEN,P1Y,TONNE,0,2006,17213.926,NA
AUS,C1,NITROGEN,P1Y,TONNE,0,2007,17930.051,NA
AUS,C1,NITROGEN,P1Y,TONNE,0,2008,19261.967,NA
AUS,C1,NITROGEN,P1Y,TONNE,0,2009,18516.977,NA
AUS,C1,NITROGEN,P1Y,TONNE,0,2010,18285.988,NA
AUS,C1,NITROGEN,P1Y,TONNE,0,2011,17428.283,NA
AUS,C1,NITROGEN,P1Y,TONNE,0,2012,17209.817,NA
AUS,C1,NITROGEN,P1Y,TONNE,0,2013,17158.427,NA
AUS,C1,NITROGEN,P1Y,TONNE,0,2014,16059.254,NA
AUS,C1,NITROGEN,P1Y,TONNE,0,2015,16965.447,NA
AUS,C1,NITROGEN,P1Y,TONNE,0,2016,16684.696,NA
AUS,C1,NITROGEN,P1Y,TONNE,0,2017,14522.575,NA
USA,A19,PHOSPHORUS,P1Y,TONNE,0,2004,78128.66,NA
USA,A19,PHOSPHORUS,P1Y,TONNE,0,2005,89797.113,NA
USA,A19,PHOSPHORUS,P1Y,TONNE,0,2006,92636.387,NA
USA,A19,PHOSPHORUS,P1Y,TONNE,0,2007,92636.387,NA
USA,A19,PHOSPHORUS,P1Y,TONNE,0,2008,92636.387,NA
USA,A19,PHOSPHORUS,P1Y,TONNE,0,2009,95553.5,NA
USA,A19,PHOSPHORUS,P1Y,TONNE,0,2010,97498.242,NA
USA,A19,PHOSPHORUS,P1Y,TONNE,0,2011,98956.799,NA
USA,A19,PHOSPHORUS,P1Y,TONNE,0,2012,99929.17,NA
USA,A19,PHOSPHORUS,P1Y,TONNE,0,2013,99929.17,NA
USA,A19,PHOSPHORUS,P1Y,TONNE,0,2014,100026.407,NA
USA,A19,PHOSPHORUS,P1Y,TONNE,0,2015,100171.968,NA
USA,A19,PHOSPHORUS,P1Y,TONNE,0,2016,102266.502,NA
USA,A19,PHOSPHORUS,P1Y,TONNE,0,2017,102464.477,NA
NZL,C211,NITROGEN,P1Y,TONNE,0,2004,13603.98,NA
NZL,C211,NITROGEN,P1Y,TONNE,0,2005,15891.09,NA
NZL,C211,NITROGEN,P1Y,TONNE,0,2006,14316.891,NA
NZL,C211,NITROGEN,P1Y,TONNE,0,2007,16636.956,NA
NZL,C211,NITROGEN,P1Y,TONNE,0,2008,18179.073,NA
NZL,C211,NITROGEN,P1Y,TONNE,0,2009,20580.486,NA
NZL,C211,NITROGEN,P1Y,TONNE,0,2010,18732,NA
NZL,C211,NITROGEN,P1Y,TONNE,0,2011,18405,NA
NZL,C211,NITROGEN,P1Y,TONNE,0,2012,21714,NA
NZL,C211,NITROGEN,P1Y,TONNE,0,2013,20514,NA
NZL,C211,NITROGEN,P1Y,TONNE,0,2014,20250,NA
NZL,C211,NITROGEN,P1Y,TONNE,0,2015,20559,NA
NZL,C211,NITROGEN,P1Y,TONNE,0,2016,19341,NA
NZL,C211,NITROGEN,P1Y,TONNE,0,2017,17229,NA
NZL,C211,NITROGEN,P1Y,TONNE,0,2018,18015,NA
KOR,C212,NITROGEN,P1Y,TONNE,0,2004,12188.861,NA
KOR,C212,NITROGEN,P1Y,TONNE,0,2005,15338.033,NA
KOR,C212,NITROGEN,P1Y,TONNE,0,2006,13314.934,NA
KOR,C212,NITROGEN,P1Y,TONNE,0,2007,10708.164,NA
KOR,C212,NITROGEN,P1Y,TONNE,0,2008,11940.482,NA
KOR,C212,NITROGEN,P1Y,TONNE,0,2009,12452.692,NA
KOR,C212,NITROGEN,P1Y,TONNE,0,2010,10547.908,NA
KOR,C212,NITROGEN,P1Y,TONNE,0,2011,11695.806,NA
KOR,C212,NITROGEN,P1Y,TONNE,0,2012,11126.494,NA
KOR,C212,NITROGEN,P1Y,TONNE,0,2013,13723.056,NA
KOR,C212,NITROGEN,P1Y,TONNE,0,2014,13211.616,NA
KOR,C212,NITROGEN,P1Y,TONNE,0,2015,11065.585,NA
KOR,C212,NITROGEN,P1Y,TONNE,0,2016,9498.801,NA
KOR,C212,NITROGEN,P1Y,TONNE,0,2017,10142.187,NA
MEX,C221,PHOSPHORUS,P1Y,TONNE,0,2004,72068.328,NA
MEX,C221,PHOSPHORUS,P1Y,TONNE,0,2005,70724.471,NA
MEX,C221,PHOSPHORUS,P1Y,TONNE,0,2006,72564.943,NA
MEX,C221,PHOSPHORUS,P1Y,TONNE,0,2007,72697.037,NA
MEX,C221,PHOSPHORUS,P1Y,TONNE,0,2008,74861.4,NA
MEX,C221,PHOSPHORUS,P1Y,TONNE,0,2009,100527.347,NA
MEX,C221,PHOSPHORUS,P1Y,TONNE,0,2010,101698.041,NA
MEX,C221,PHOSPHORUS,P1Y,TONNE,0,2011,96768.168,NA
MEX,C221,PHOSPHORUS,P1Y,TONNE,0,2012,109431.093,NA
MEX,C221,PHOSPHORUS,P1Y,TONNE,0,2013,110815.723,NA
MEX,C221,PHOSPHORUS,P1Y,TONNE,0,2014,112923.062,NA
MEX,C221,PHOSPHORUS,P1Y,TONNE,0,2015,116009.304,NA
MEX,C221,PHOSPHORUS,P1Y,TONNE,0,2016,116009.304,NA
MEX,C221,PHOSPHORUS,P1Y,TONNE,0,2017,116009.304,NA
MEX,C22,NITROGEN,P1Y,TONNE,0,2004,2866904.576,NA
MEX,C22,NITROGEN,P1Y,TONNE,0,2005,2853430.864,NA
MEX,C22,NITROGEN,P1Y,TONNE,0,2006,2867016.706,NA
MEX,C22,NITROGEN,P1Y,TONNE,0,2007,2867142.286,NA
MEX,C22,NITROGEN,P1Y,TONNE,0,2008,2819282.951,NA
MEX,C22,NITROGEN,P1Y,TONNE,0,2009,3029180.058,NA
MEX,C22,NITROGEN,P1Y,TONNE,0,2010,3043737.981,NA
MEX,C22,NITROGEN,P1Y,TONNE,0,2011,3017789.518,NA
MEX,C22,NITROGEN,P1Y,TONNE,0,2012,3126268.484,NA
MEX,C22,NITROGEN,P1Y,TONNE,0,2013,3136947.3,NA
MEX,C22,NITROGEN,P1Y,TONNE,0,2014,3162028.714,NA
MEX,C22,NITROGEN,P1Y,TONNE,0,2015,3194637.842,NA
MEX,C22,NITROGEN,P1Y,TONNE,0,2016,3202978.034,NA
MEX,C22,NITROGEN,P1Y,TONNE,0,2017,3208367.954,NA
KOR,C213,PHOSPHORUS,P1Y,TONNE,0,2004,33.888,NA
KOR,C213,PHOSPHORUS,P1Y,TONNE,0,2005,30.366,NA
KOR,C213,PHOSPHORUS,P1Y,TONNE,0,2006,26.516,NA
KOR,C213,PHOSPHORUS,P1Y,TONNE,0,2007,27.665,NA
KOR,C213,PHOSPHORUS,P1Y,TONNE,0,2008,28.015,NA
KOR,C213,PHOSPHORUS,P1Y,TONNE,0,2009,30.693,NA
KOR,C213,PHOSPHORUS,P1Y,TONNE,0,2010,27.468,NA
KOR,C213,PHOSPHORUS,P1Y,TONNE,0,2011,23.64,NA
KOR,C213,PHOSPHORUS,P1Y,TONNE,0,2012,27.58,NA
KOR,C213,PHOSPHORUS,P1Y,TONNE,0,2013,37.43,NA
KOR,C213,PHOSPHORUS,P1Y,TONNE,0,2014,38.053,NA
KOR,C213,PHOSPHORUS,P1Y,TONNE,0,2015,30.685,NA
KOR,C213,PHOSPHORUS,P1Y,TONNE,0,2016,30.084,NA
KOR,C213,PHOSPHORUS,P1Y,TONNE,0,2017,30.578,NA
AUS,C222,PHOSPHORUS,P1Y,TONNE,0,2004,446483.672,NA
AUS,C222,PHOSPHORUS,P1Y,TONNE,0,2005,459884.498,NA
AUS,C222,PHOSPHORUS,P1Y,TONNE,0,2006,459566.179,NA
AUS,C222,PHOSPHORUS,P1Y,TONNE,0,2007,415373.574,NA
AUS,C222,PHOSPHORUS,P1Y,TONNE,0,2008,374566.919,NA
AUS,C222,PHOSPHORUS,P1Y,TONNE,0,2009,370793.036,NA
AUS,C222,PHOSPHORUS,P1Y,TONNE,0,2010,345814.608,NA
AUS,C222,PHOSPHORUS,P1Y,TONNE,0,2011,327512.242,NA
AUS,C222,PHOSPHORUS,P1Y,TONNE,0,2012,302418.946,NA
AUS,C222,PHOSPHORUS,P1Y,TONNE,0,2013,329815.945,NA
AUS,C222,PHOSPHORUS,P1Y,TONNE,0,2014,282457.088,NA
AUS,C222,PHOSPHORUS,P1Y,TONNE,0,2015,280044.569,NA
AUS,C222,PHOSPHORUS,P1Y,TONNE,0,2016,269300.554,NA
AUS,C222,PHOSPHORUS,P1Y,TONNE,0,2017,278070.62,NA
CAN,O1,NITROGEN,P1Y,TONNE,0,2004,1968764.725,NA
CAN,O1,NITROGEN,P1Y,TONNE,0,2005,2002624.373,NA
CAN,O1,NITROGEN,P1Y,TONNE,0,2006,2017806.968,NA
CAN,O1,NITROGEN,P1Y,TONNE,0,2007,2028101.995,NA
CAN,O1,NITROGEN,P1Y,TONNE,0,2008,2018652.95,NA
CAN,O1,NITROGEN,P1Y,TONNE,0,2009,2026593.45,NA
CAN,O1,NITROGEN,P1Y,TONNE,0,2010,2027881.191,NA
CAN,O1,NITROGEN,P1Y,TONNE,0,2011,1943308.954,NA
CAN,O1,NITROGEN,P1Y,TONNE,0,2012,2028091.584,NA
CAN,O1,NITROGEN,P1Y,TONNE,0,2013,2022140.742,NA
